owner_org,maintainer,private,maintainer_email,num_tags,id,metadata_created,metadata_modified,author,author_email,state,version,license_id,type,resources.resource_group_id,resources.cache_last_updated,resources.revision_timestamp,resources.webstore_last_updated,resources.id,resources.size,resources.state,resources.hash,resources.description,resources.format,resources.tracking_summary.total,resources.tracking_summary.recent,resources.mimetype_inner,resources.mimetype,resources.cache_url,resources.name,resources.created,resources.url,resources.webstore_url,resources.last_modified,resources.position,resources.revision_id,resources.resource_type,num_resources,tags.vocabulary_id,tags.display_name,tags.name,tags.revision_timestamp,tags.state,tags.id,title,tracking_summary.total,tracking_summary.recent,groups.capacity,groups.description,groups.created,groups.title,groups.name,groups.is_organization,groups.state,groups.image_url,groups.revision_id,groups.type,groups.id,groups.approval_status,revision_timestamp,name,isopen,url,notes,license_title,license_url,organization.description,organization.created,organization.title,organization.name,organization.revision_timestamp,organization.is_organization,organization.state,organization.image_url,organization.revision_id,organization.type,organization.id,organization.approval_status,revision_id,extras.state,extras.value,extras.revision_timestamp,extras.package_id,extras.key,extras.revision_id,extras.id
ef4c42e5-723f-41d0-b2be-75c166793cf4,Glasgow City Council,False,data@glasgow.gov.uk,2,cb24d821-7566-4882-bfea-233ab3e9f059,2013-10-17T13:45:08.159394,2013-10-21T09:12:17.131486,Department of Energy & Climate Change,energyefficiency.stats@decc.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Sub-national consumption statistics: methodology and guidance booklet,7,6,,,,,,,,,,,,,2013-10-17T13:50:07.589290,sub-national-consumption-statistics-methodology-and-guidance-booklet,False,None,"This PDF is very important when looking at the DECC data, from their [website](https://www.gov.uk/government/publications/regional-energy-data-guidance-note):
This methodology and guidance booklet aims to assist local authorities and other users in interpreting the Department of Energy and Climate Change (DECC) sub-national energy consumption statistics. The booklet provides detailed information about the collection and compilation of the sub-national estimates used for the datasets; in particular their coverage, limitations and hence comparability. It also provides guidance on the interpretation of historical trends for the different fuel categories. It replaced the previous regional energy data guidance note.",UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"From their what we do:
The [Department of Energy & Climate Change (DECC)](https://www.gov.uk/government/organisations/department-of-energy-climate-change) works to make sure the UK has secure, clean, affordable energy supplies and promote international action to mitigate climate change.",2013-10-17T14:40:29.621194,Department of Energy & Climate Change,department-of-energy-climate-change,2013-10-21T09:12:17.131486,True,active,http://data.glasgow.gov.uk/images/decc.png,5837bdd3-7d93-4b06-8aa4-96fa467e5e42,organization,ef4c42e5-723f-41d0-b2be-75c166793cf4,approved,450f2a36-8d19-4b5c-af1f-3cf1d5f8b01a,,,,,,,
867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,Glasgow City Council,False,data@glasgow.gov.uk,1,47e183a9-7191-4a9c-a5f5-67718d7e2572,2013-10-16T12:26:08.822623,2013-10-16T12:28:54.812428,Ordnance Survey,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Woodland,14,8,,,,,,,,,,,,,2013-10-16T12:28:54.812428,woodland,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,Great Britain's national mapping authority.,2013-09-26T16:12:45.932034,Ordnance Survey,ordnance-survey,2013-09-26T15:21:58.893644,True,active,,e45cc99c-f940-4934-a22a-616cac43ce55,organization,867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,approved,2facb918-a40a-4b7f-8baf-0838a2bf37e7,,,,,,,
867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,Glasgow City Council,False,data@glasgow.gov.uk,3,2ffa5ca7-be43-4041-a0c9-be770935c51b,2013-10-16T10:12:04.757098,2013-10-16T10:20:54.000317,Ordnance Survey,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,River Network,10,5,,,,,,,,,,,,,2013-10-16T10:20:54.000317,river-network,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,Great Britain's national mapping authority.,2013-09-26T16:12:45.932034,Ordnance Survey,ordnance-survey,2013-09-26T15:21:58.893644,True,active,,e45cc99c-f940-4934-a22a-616cac43ce55,organization,867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,approved,fb372cac-d1af-4dfe-9262-4d56d0583a08,,,,,,,
867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,Glasgow City Council,False,data@glasgow.gov.uk,1,a11e3276-ef86-41d3-b783-c8097ae5ec7d,2013-09-26T15:01:43.021731,2013-10-15T13:53:46.378856,Ordnance Survey,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,Road Network,33,11,,,,,,,,,,,,,2013-10-15T13:34:15.288745,road-network,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,Great Britain's national mapping authority.,2013-09-26T16:12:45.932034,Ordnance Survey,ordnance-survey,2013-09-26T15:21:58.893644,True,active,,e45cc99c-f940-4934-a22a-616cac43ce55,organization,867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,approved,3da738af-894f-4f8c-a671-bfb9a5ed88c6,,,,,,,
867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,Glasgow City Council,False,data@glasgow.gov.uk,2,85fbbbc4-1139-484f-a522-ca35334120fd,2013-10-01T13:23:35.997912,2013-10-15T11:12:41.655268,Ordnance Survey,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Rail Network,23,6,,,,,,,,,,,,,2013-10-15T11:12:41.655268,rail-network,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,Great Britain's national mapping authority.,2013-09-26T16:12:45.932034,Ordnance Survey,ordnance-survey,2013-09-26T15:21:58.893644,True,active,,e45cc99c-f940-4934-a22a-616cac43ce55,organization,867e7ae3-e9e9-45aa-b4cc-0b2d644f7440,approved,07a7a22d-87a6-420d-8b68-eee0959dff74,,,,,,,
6f8132c3-1223-4fef-92ef-b2483132f141,Glasgow City Council,False,data@glasgow.gov.uk,1,d707e3a7-ff4c-4fcf-a9fb-b5b695a9ed50,2013-09-18T15:28:36.130007,2013-11-08T15:45:43.676347,The Scottish Government,ceu@scotland.gsi.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,"Data Zone, Intermediate Geography and Multimember Wards",51,20,,,,,,,,,,,,,2013-10-15T11:08:55.819794,data-zone-intermediate-geography-and-multimember-wards,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"From their [About Us](http://www.scotland.gov.uk/About)

The devolved government for Scotland is responsible for most of the issues of day-to-day concern to the people of Scotland, including health, education, justice, rural affairs, and transport.

The Scottish Government was known as the Scottish Executive when it was established in 1999 following the first elections to the Scottish Parliament. The current administration was formed after elections in May 2011.

The Government's Purpose

To focus government and public services on creating a more successful country, with opportunities for all of Scotland to flourish, through increasing sustainable economic growth.",2013-09-18T16:32:58.077940,The Scottish Government,the-scottish-government,2013-10-18T15:03:54.418031,True,active,http://data.glasgow.gov.uk/images/scottishgov.jpg,f14e68aa-6283-4f9d-990e-7fcaff1b148f,organization,6f8132c3-1223-4fef-92ef-b2483132f141,approved,a0f54698-37e5-47b3-b479-7faca97f80ec,,,,,,,
06217c75-3868-4b6d-b8fc-89c6b7e5c359,,True,,0,91942e2d-b6ed-4b5a-b6c6-84631face820,2013-10-14T14:03:34.100972,2013-10-14T14:04:04.888807,,,active,None,notspecified,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Location Testing,1,1,,,,,,,,,,,,,2013-10-14T14:04:04.888807,location-testing,False,None,,License Not Specified,,[Glasgow City Council Website](http://www.glasgow.gov.uk),2013-07-17T14:32:33.332102,Glasgow City Council,glasgow-city-council,2013-09-06T11:31:18.288936,True,active,http://data.glasgow.gov.uk/images/20mmGlasgowlogo.jpg,82e0fbc2-863f-440b-92a3-3fa785937717,organization,06217c75-3868-4b6d-b8fc-89c6b7e5c359,approved,447e1d96-5460-476b-87c7-def1a47b5402,,,,,,,
110aa88c-e6ad-496e-aed2-75dc329d2981,Glasgow City Council,False,data@glasgow.gov.uk,2,31220c6d-da5d-47ec-abf7-beb06d92e73a,2013-10-08T11:46:20.118956,2013-11-08T14:07:03.483479,Companies House,enquiries@companies-house.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,List of Companies Registered In Glasgow,27,12,,,,,,,,,,,,,2013-10-11T13:54:19.700044,companies-registered-glasgow,False,None,,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Companies House incorporates and dissolves limited companies; examines and stores company information delivered under the Companies Act and related legislation; and makes this information available to the public.
[Companies House](Website) ",2013-10-08T12:42:19.474216,Companies House,companies-house,2013-11-08T14:07:03.483479,True,active,http://data.glasgow.gov.uk/images/Companies_House.png,ecc2a125-ab1d-4272-96c0-6a7c3a631b15,organization,110aa88c-e6ad-496e-aed2-75dc329d2981,approved,c4b502ae-44aa-4ace-b4a6-0acc1263e88b,,,,,,,
4fda23d7-7829-4033-8d7b-07ac82444a89,Glasgow City Council,False,data@glasgow.gov.uk,2,8ce54c22-8bd5-4797-89d9-1cb266fab8eb,2013-09-25T09:05:20.655260,2013-10-11T13:37:52.981916,,,active,None,odc-by,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Films Set In Glasgow,37,11,,,,,,,,,,,,,2013-10-11T13:37:52.981916,films-set-in-glasgow,True,None,"The following is a list of notable films set in Glasgow or in which a significant scene takes place there. It is different from the list of films shot in Glasgow.

The source is Wikipedia and can be found [here](http://en.wikipedia.org/wiki/List_of_films_set_in_Glasgow). It is extracted through DBpedia, a community effort to extract structured information from Wikipedia, which can then be queried for various purposes. The dataset is an example of a SPARQL query.

If you know of a missing movie or an error, you can update Wikipedia.",Open Data Commons Attribution License,http://www.opendefinition.org/licenses/odc-by,"DBpedia.org is a community effort to extract structured information from Wikipedia and to make this information available on the Web. DBpedia allows you to ask sophisticated queries against Wikipedia and to link other datasets on the Web to Wikipedia data.
The DBpedia knowledge base currently describes more than 3.64 million things, out of which 1.83 million are classified in a consistent Ontology, including 416,000 persons, 526,000 places, 106,000 music albums, 60,000 films, 17,500 video games, 169,000 organisations, 183,000 species and 5,400 diseases.",2013-09-25T09:41:27.243174,DBPedia.org,dbpedia-org,2013-09-25T08:48:28.441415,True,active,http://data.glasgow.gov.uk/images/dbpedia.png,afad85b2-7d69-41e1-8608-9e19711eca02,organization,4fda23d7-7829-4033-8d7b-07ac82444a89,approved,51ae13ce-6e13-48c5-abd0-486c80a93069,,,,,,,
53bd5da9-1ce5-4c74-abc8-2f0d763d562a,Glasgow City Council,False,data@glasgow.gov.uk,2,21b100f6-960a-4753-bab4-79eeb84b0468,2013-09-25T11:10:49.420395,2013-10-01T10:07:10.383394,Met Office,enquiries@metoffice.gov.uk,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Weather forecast for the next 5 days in 3 hourly intervals,32,6,,,,,,,,,,,,,2013-09-25T11:23:37.319089,weather-forecast-for-the-next-5-days-in-3-hourly-intervals,False,None,A link to the Met Office signed with Glasgow city council API key. This can be used to retrieve the forecast for the next 5 days. It also serves an example of how to use Met Office Datapoint but you must sign up for your own API key.,UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"From their About Us:
The Met Office is the UK's National Weather Service.
We have a long history of weather forecasting and have been working in the area of climate change for more than two decades.
We are a Trading Fund within the Department for Business Innovation and Skills, operating on a commercial basis under set targets. Our targets are verified and publicised in this section.
As a world leader in providing weather and climate services, we employ more than 1,800 at 60 locations throughout the world. We are recognised as one of the world's most accurate forecasters, using more than 10 million weather observations a day, an advanced atmospheric model and a high performance supercomputer to create 3,000 tailored forecasts and briefings a day. These are delivered to a huge range of customers from the Government, to businesses, the general public, armed forces, and other organisations.",2013-09-25T12:05:29.511285,Met Office,met-office,2013-10-01T10:07:10.383394,True,active,http://data.glasgow.gov.uk/images/MO_RGB_whitebackg.jpg,56603e0f-ed74-43c5-95b5-4154387f86a3,organization,53bd5da9-1ce5-4c74-abc8-2f0d763d562a,approved,bbdeaba8-9b79-48c5-89c0-41cb7b2f940d,,,,,,,
ed4c76a4-04a7-4344-9f14-205939a4aaa4,Glasgow City Council,False,data@glasgow.gov.uk,3,f0c608a1-f272-4f97-86a2-0e724ee2e273,2013-09-20T12:26:53.097499,2013-11-07T09:39:23.475514,Charge Your Car,,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Charging sessions data for Electric Vehicles,86,24,,,,,,,,,,,,,2013-09-20T12:31:39.703169,charging-sessions-data-for-electric-vehicles,False,None,Data about electric vehicle charging sessions in Glasgow for charge points operated by Charge Your Car.,Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-20T13:19:48.926459,Charge Your Car,charge-your-car,2013-09-23T09:45:29.753949,True,active,http://data.glasgow.gov.uk/images/cyc.png,5b9b2bf8-9c14-436a-9ec9-2f64be49461a,organization,ed4c76a4-04a7-4344-9f14-205939a4aaa4,approved,b1e88c22-f528-4167-bac6-ff2f9dd6027a,,,,,,,
19d40bd5-e4bf-45e8-9b6a-ee804f2f9cff,Glasgow City Council,False,data@glasgow.gov.uk,1,7085a61d-f723-4057-9f59-927571d1abe7,2013-09-19T14:15:23.703232,2013-09-19T15:24:58.366615,NOMIS,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Mid-Year Population Estimates for the last 10 years,17,6,,,,,,,,,,,,,2013-09-19T15:23:27.605591,mid-year-population-estimates-for-the-last-10-years,False,None,"Mid-year population estimates for Glasgow available via NOMIS API link.

This data is provided via the API from [NOMIS](http://www.nomisweb.co.uk)",UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Nomis is a service provided by the Office for National Statistics, ONS, to give you free access to the most detailed and up-to-date UK labour market statistics from official sources.

Data extracted from [NOMIS web](https://www.nomisweb.co.uk/)",2013-09-19T14:32:59.923988,NOMIS,nomis,2013-09-19T15:24:58.366615,True,active,,63fbb3b6-06ff-4913-a284-e0402fdfb8c2,organization,19d40bd5-e4bf-45e8-9b6a-ee804f2f9cff,approved,612c7ba2-05db-459d-aa74-c4ef5f82c8f5,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,,False,data@glasgow.gov.uk,5,90c85903-e563-4e04-8d36-8011a51465c1,2013-08-20T14:56:30.046684,2013-09-23T09:51:39.116248,,enquiries@gcvgreennetwork.gov.uk,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Integrated Green Infrastructure Design Study Nitshill,12,2,,,,,,,,,,,,,2013-09-19T13:48:20.325649,integrated-green-infrastructure-design-study-nitshill,False,None,An integrated green infrastructure design study for the Nitshill area. Document prepared for [Glasgow and Clyde Valley Green Network Partnership](http://www.gcvgreennetwork.gov.uk),Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,b2136e01-f641-4467-9e81-91f46f2995ed,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,Glasgow City Council,False,data@glasgow.gov.uk,3,bc66d0ce-6ad4-4a9b-83a5-38d7f32ba7cc,2013-08-22T13:30:29.814978,2013-09-23T09:51:39.116248,Glasgow and Clyde Valley Green Network Partnership,,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,The Burgh of Pollokshaws Design Study 2010,14,2,,,,,,,,,,,,,2013-09-19T13:43:41.753024,the-burgh-of-pollokshaws-design-study-2010,False,None,Design project to illustrate how water can be integrated into the design of urban areas. Document provided by [Glasgow and Clyde Valley Green Network Partnership](http://www.gcvgreennetwork.gov.uk),Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,24c42a36-20a6-4d64-a55f-a20c2ff47174,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,Glasgow City Council,False,data@glasgow.gov.uk,0,b5b286dc-ae16-4f25-966f-f94422af0657,2013-08-20T12:44:57.484097,2013-09-23T09:51:39.116248,Glasgow and Clyde Valley Green Network Partnership,data@glasgow.gov.uk,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,The Seven Lochs Wetland Park Masterplan and Visioning Study,12,2,,,,,,,,,,,,,2013-09-19T13:42:16.869989,the-seven-lochs-wetland-park-masterplan-and-visioning-study,False,None,Document detailing the Seven Lochs Wetland park hydrological significance as well as masterplan and vision for this area. Document created by [Glasgow and Clyde Valley Green Network Partnership](http://www.gcvgreennetwork.gov.uk),Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,7a36108e-5e80-447b-94b0-bb3db8c58c7d,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,Glasgow City Council,False,data@glasgow.gov.uk,5,6121b170-462d-4dce-9ed8-1bafb4ec3b1b,2013-08-20T14:06:32.819155,2013-09-23T09:51:39.116248,,enquiries@gcvgreennetwork.gov.uk,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Lower Kelvin Park design study,17,5,,,,,,,,,,,,,2013-09-19T13:39:44.265252,lower-kelvin-park-design-study,False,None,,Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,508cac8f-3fdd-42fa-ab0b-2dce3da46088,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,Glasgow City Council,False,data@glasgow.gov.uk,3,2df3c782-c093-4f67-b8a7-2deee4c21ce7,2013-08-22T13:01:55.815041,2013-09-23T09:51:39.116248,Glasgow and Clyde Valley Green Network Partnership,,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Milton Social Housing and Regeneration Project,12,1,,,,,,,,,,,,,2013-09-19T13:38:49.966892,milton-social-housing-and-regeneration-project,False,None,Assessment of the quality and perception of accessibility to eight selected sites of social housing. Document provided by [Glasgow and Clyde Valley Green Network Partnership](http://www.gcvgreennetwork.gov.uk),Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,16dfc84f-2bf7-450d-b78d-b88614c21bbb,,,,,,,
19d40bd5-e4bf-45e8-9b6a-ee804f2f9cff,Glasgow City Council,False,data@glasgow.gov.uk,1,2b641b0a-9bbe-4411-b653-443cedcd388f,2013-08-22T10:45:03.011088,2013-09-19T15:24:58.366615,NOMIS,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Income Support Claimants,45,6,,,,,,,,,,,,,2013-09-19T13:34:00.049111,income-support-claimants,False,None,"The number of Income Support (IS) claimants by area.

Income support is a non-contributory benefit paid to people who have low incomes and who are not required to be available for employment. The main types of people receiving IS are pensioners, lone parents, the long and short-term sick, people with disabilities and other special groups.

The figures are broken down by geographical area. The geographical areas used are the codes of National Records of Scotland. [More info](http://www.gro-scotland.gov.uk/geography/index.html).

The links below download the data from the [Office of National Statistics website](https://www.nomisweb.co.uk/) (via an API).
They return either a .csv or a .json file showing the latest IS Claimants statistics for the Glasgow area for the last 8 quarters. If you need further historical data, contact us: data@glasgow.gov.uk",UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Nomis is a service provided by the Office for National Statistics, ONS, to give you free access to the most detailed and up-to-date UK labour market statistics from official sources.

Data extracted from [NOMIS web](https://www.nomisweb.co.uk/)",2013-09-19T14:32:59.923988,NOMIS,nomis,2013-09-19T15:24:58.366615,True,active,,63fbb3b6-06ff-4913-a284-e0402fdfb8c2,organization,19d40bd5-e4bf-45e8-9b6a-ee804f2f9cff,approved,1d78c2fb-da1d-4873-b9d1-7efc534c0fbd,,,,,,,
19d40bd5-e4bf-45e8-9b6a-ee804f2f9cff,Glasgow City Council,False,data@glasgow.gov.uk,1,b6a227ce-01ed-43f0-b2a8-868d1135e831,2013-08-20T15:38:24.697651,2013-09-19T15:24:58.366615,NOMIS,,active,None,uk-ogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,Jobseeker Allowance Claimants (JSA),36,3,,,,,,,,,,,,,2013-09-19T13:33:30.556799,jobseeker-allowance-claimants-jsa,False,None,"The number of Jobseeker Allowance (JSA) claimants by area for Glasgow. 

Jobseeker's Allowance is a benefit payable to unemployed people. In general, to be entitled to claim a person must be available for work, be actively seeking work, and have entered into a Jobseeker's Agreement with Jobcentre Plus.

The figures are broken down by geographical area. The geographical areas used are the codes of National Records of Scotland. [More info](http://www.gro-scotland.gov.uk/geography).

The links below download the data from the [Office of National Statistics website](https://www.nomisweb.co.uk/) (via an API). They return either a .csv or a .json file.

The datasets below cover the last two years but if you need additional historical data, contact us: data@glasgow.gov.uk",UK Open Government Licence (OGL),http://reference.data.gov.uk/id/open-government-licence,"Nomis is a service provided by the Office for National Statistics, ONS, to give you free access to the most detailed and up-to-date UK labour market statistics from official sources.

Data extracted from [NOMIS web](https://www.nomisweb.co.uk/)",2013-09-19T14:32:59.923988,NOMIS,nomis,2013-09-19T15:24:58.366615,True,active,,63fbb3b6-06ff-4913-a284-e0402fdfb8c2,organization,19d40bd5-e4bf-45e8-9b6a-ee804f2f9cff,approved,7feb7967-c14b-4ae7-854b-972726193420,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,Glasgow City Council,False,data@glasgow.gov.uk,3,a3a73761-52af-4b75-9199-b773400205ff,2013-08-22T12:33:15.890166,2013-09-23T09:51:39.116248,Glasgow and Clyde Valley Green Network Partnership,,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Cowlairs Urban Village Design Study 2011,7,3,,,,,,,,,,,,,2013-09-19T09:40:07.617555,cowlairs-urban-village-design-study-2011,False,None,Two urban case studies that promote the value and benefits of sustainable community placemaking provided by [Glasgow and Clyde Valley Green Network Partnership](http://www.gcvgreennetwork.gov.uk),Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,3612e35f-b385-492b-a4d8-d6419131b2a0,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,Glasgow City Council,False,data@glasgow.gov.uk,2,ead9826a-134c-41de-a297-773957bba21d,2013-08-22T11:08:15.888044,2013-09-23T09:51:39.116248,Glasgow and Clyde Valley Green Network Partnership,,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Clyde Gateway Green Network Strategy 2007,7,1,,,,,,,,,,,,,2013-09-19T09:37:43.311938,clyde-gateway-green-network-strategy-2007,False,None,Clyde Gateway Green Network Strategy Final Report 2007. Document prepared for [Glasgow and Clyde Valley Green Network Partnership](http://www.gcvgreennetwork.gov.uk) ,Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,87739c4b-67a7-4a12-a91e-69ae9f37c530,,,,,,,
2c08ec26-0d43-47ea-b1d1-928f435362ca,,False,data@glasgow.gov.uk,4,f6cf9c69-de05-4d73-87e3-79a446ed4bb5,2013-08-20T13:52:27.967063,2013-09-23T09:51:39.116248,Glasgow and Clyde Valley Green Network Partnership,enquiries@gcvgreennetwork.gov.uk,active,None,uk-gogl,dataset,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,Clyde Waterfront Green Network Strategy,29,2,,,,,,,,,,,,,2013-09-19T09:36:46.212951,clyde-waterfront-green-network-strategy,False,None,Glasgow and Clyde Valley Green Network strategy for re-development of Clyde Waterfront. Document created by [Glasgow and Clyde Valley Green Network Partnership](http://www.gcvgreennetwork.gov.uk),Glasgow Open Government Licence (GOGL),http://dashboard.glasgow.gov.uk/ckansupport/open.glasgow.gov.uk_Licence_version 1.0.htm,,2013-09-19T10:36:02.584424,Glasgow and Clyde Valley Green Network Partnership,glasgow-and-clyde-valley-green-network-partnership,2013-09-23T09:51:39.116248,True,active,http://data.glasgow.gov.uk/images/gcv4.2.png,6858aae2-4d74-4bd2-8423-a8acdc424a59,organization,2c08ec26-0d43-47ea-b1d1-928f435362ca,approved,abb9a24b-42c6-4fd8-b5ab-f3bda1ccba57,,,,,,,
